image_name,blip_caption,vit_gpt2_caption,best_model,best_score,best_description_spanish
ohcah_cgeu_000009680.jpg,a drawing of a kangaroo on a rock,a statue of a cat sitting on a wall ,0,0.999929547309876,un dibujo de un canguro sobre una roca
ohcah_cgeu_000009682.jpg,a drawing of a beaver and a duck,a cat sitting on a piece of paper ,0,0.998644769191742,un dibujo de un castor y un pato
ohcah_cgeu_000009684.jpg,a drawing of a cat sitting on a log,a bird is standing on a piece of wood ,0,0.998481571674347,un dibujo de un gato sentado sobre un tronco
ohcah_cgeu_000009686.jpg,a woman in a blue dress,a painting of a woman in a dress with a bird on her head ,0,0.698004722595215,una mujer con un vestido azul
ohcah_cgeu_000009688.jpg,a drawing of a woman in a white dress,a painting of a man in a black robe ,0,0.99628758430481,un dibujo de una mujer con un vestido blanco
ohcah_cgeu_000009690.jpg,a portrait of a man in a green jacket,a painting of a woman in a dress ,0,0.999525904655456,un retrato de un hombre con una chaqueta verde
ohcah_cgeu_000009692.jpg,a drawing of a woman in a white dress,a painting of a woman holding a sword ,1,0.718602538108826,una pintura de una mujer sosteniendo una espada
ohcah_cgeu_000009694.jpg,a portrait of a man in uniform,a man in a suit and tie ,0,0.999908804893494,un retrato de un hombre de uniforme
ohcah_cgeu_000009744.jpg,three old postcards depicting scenes from the life of the french merchant,a collage of photos of a woman and a man ,0,0.999996304512024,tres postales antiguas que representan escenas de la vida del comerciante francés
ohcah_cgeu_000009746.jpg,three colored engravings depicting the battle of waterloo,a painting of a group of people in a street ,0,0.999967932701111,tres grabados de colores que representan la batalla de waterloo
ohcah_cgeu_000009748.jpg,a group of four pictures of people in a room,a collage of photos of people in a living room ,0,0.998864412307739,un grupo de cuatro fotos de personas en una habitación
ohcah_cgeu_000009750.jpg,a group of four engravings depicting the battle of waterloo,a painting of a group of people in a room ,0,0.988493740558624,un grupo de cuatro grabados que representan la batalla de Waterloo
ohcah_cgeu_000009752.jpg,a drawing of a man in a suit and hat,a painting of a woman holding a dog ,0,0.98901355266571,un dibujo de un hombre con un traje y un sombrero
ohcah_cgeu_000009754.jpg,a collection of weapons,a wall with a bunch of different colored scissors ,0,0.99844092130661,una recogida de armas
ohcah_cgeu_000009756.jpg,a painting of a man working on a machine,a drawing of a cartoon character on a board ,0,0.999718725681305,una pintura de un hombre trabajando en una máquina
ohcah_cgeu_000009758.jpg,a painting of a ship with a lot of flags on it,a painting of a man and a boat ,0,0.971710443496704,una pintura de un barco con un montón de banderas en él
ohcah_cgeu_000009760.jpg,a page from the book la fagee de la fagee,a book with a picture of a bear on it ,0,0.975592851638794,una página del libro la fagee de la fagee
ohcah_cgeu_000009762.jpg,a drawing of a woman in a dress,a book with a picture of a woman on it ,1,0.846735179424286,un libro con una foto de una mujer en él
ohcah_cgeu_000009764.jpg,a drawing of a woman in a red dress,a painting of a woman in a dress ,1,0.589171230792999,una pintura de una mujer en un vestido
ohcah_cgeu_000009766.jpg,a drawing of a woman in a blue dress,a painting of a woman holding a book ,0,0.965718567371368,un dibujo de una mujer con un vestido azul
ohcah_cgeu_000009768.jpg,a drawing of a woman in a dress,a painting of a woman in a dress ,0,0.874041795730591,un dibujo de una mujer en un vestido
ohcah_cgeu_000009770.jpg,"two ladies in evening dresses, one in evening dress and the other in evening dress",a painting of a woman holding a book ,0,0.999910235404968,"dos damas en vestidos de noche, una en vestido de noche y la otra en vestido de noche"
ohcah_cgeu_000009772.jpg,a drawing of a woman in a dress,a painting of a bird on a wall ,0,0.993769466876984,un dibujo de una mujer en un vestido
ohcah_cgeu_000009774.jpg,a drawing of a woman in a dress,a painting of a dog on a horse ,0,0.999856472015381,un dibujo de una mujer en un vestido
ohcah_cgeu_000009776.jpg,a woman in a dress is standing in front of a tree,a man is holding a surfboard in front of a picture of a man riding a horse ,0,0.975398421287537,una mujer en un vestido está de pie delante de un árbol
ohcah_cgeu_000009778.jpg,a drawing of a man in a suit,a painting of a man in a suit ,0,0.614499747753143,un dibujo de un hombre con un traje
ohcah_cgeu_000009780.jpg,a drawing of a man in a fur coat,a man wearing a hat and a bow tie ,0,0.953236699104309,un dibujo de un hombre con un abrigo de piel
ohcah_cgeu_000009782.jpg,a portrait of a man in a black coat and a white collar,a painting of a woman sitting on a wall ,0,0.999670028686523,un retrato de un hombre con un abrigo negro y un cuello blanco
ohcah_cgeu_000009784.jpg,a portrait of a man in armor,a man in a suit and tie ,0,0.999973177909851,un retrato de un hombre con armadura
ohcah_cgeu_000009834.jpg,four ladies in different hats,a painting of a woman and a man ,0,0.999972701072693,cuatro damas con sombreros diferentes
ohcah_cgeu_000009836.jpg,a woman in a blue dress and a man in a black suit sitting on a red chair,a painting of a woman sitting on a chair with a vase of flowers ,1,0.814899265766144,una pintura de una mujer sentada en una silla con un jarrón de flores
ohcah_cgeu_000009838.jpg,a vintage postcard of a man in uniform,a man in a suit and tie ,0,0.999959230422974,una postal vintage de un hombre de uniforme
ohcah_cgeu_000009840.jpg,a portrait of a man in uniform,a painting of a man in a suit and tie ,0,0.993061363697052,un retrato de un hombre de uniforme
ohcah_cgeu_000009842.jpg,a man in uniform with a sword and a chair,a painting of a man in a suit and tie ,0,0.982207715511322,un hombre de uniforme con una espada y una silla
ohcah_cgeu_000009844.jpg,a vintage postcard of a military officer,a man in a uniform is standing in front of a wall ,0,0.920613288879394,una postal vintage de un oficial militar
ohcah_cgeu_000009846.jpg,a man in uniform with a hat and a pipe,a man in a suit and tie ,0,0.998383641242981,un hombre en uniforme con un sombrero y una pipa
ohcah_cgeu_000009848.jpg,a vintage postcard of a man in uniform,a man in a suit and tie ,0,0.999808371067047,una postal vintage de un hombre de uniforme
ohcah_cgeu_000009850.jpg,a man in uniform with a beard and a mustache,a man in a suit and tie ,0,0.999795734882355,un hombre de uniforme con barba y bigote
ohcah_cgeu_000009852.jpg,a man in a white suit and hat,a man in a suit and tie standing in front of a painting ,0,0.997304081916809,un hombre con un traje blanco y un sombrero
ohcah_cgeu_000009854.jpg,a man in a suit and hat with a canel,a man in a suit and tie standing in front of a painting ,0,0.780158817768097,un hombre con un traje y un sombrero con un canel
ohcah_cgeu_000009856.jpg,a vintage postcard with a man in uniform,a painting of a man in a suit and tie ,0,0.950576961040497,una postal vintage con un hombre de uniforme
ohcah_cgeu_000009858.jpg,a portrait of a man in uniform,a painting of a man in a suit ,0,0.973894715309143,un retrato de un hombre de uniforme
ohcah_cgeu_000009860.jpg,a man with a beard and a hat,a painting of a man with a hat on ,0,0.969457268714905,un hombre con barba y sombrero
ohcah_cgeu_000009862.jpg,a portrait of a man in a vest and vest,a painting of a man in a suit ,0,0.985411942005158,un retrato de un hombre en un chaleco y chaleco
ohcah_cgeu_000009864.jpg,a drawing of a man in armor,a man in a suit and tie ,0,0.999990224838257,un dibujo de un hombre con armadura
ohcah_cgeu_000009866.jpg,two pictures of a man riding a horse,two women in costumes are standing in front of a painting ,0,0.985439419746399,dos fotos de un hombre montando un caballo
ohcah_cgeu_000009868.jpg,two pictures of a man and a woman with a donkey,a painting of a woman and a horse ,0,0.934930324554443,dos fotos de un hombre y una mujer con un burro
ohcah_cgeu_000009870.jpg,a man and a woman standing next to each other man,a man and woman standing in a painting ,1,0.650532364845276,un hombre y una mujer de pie en un cuadro
ohcah_cgeu_000009872.jpg,two pictures of a man and woman in a field,a painting of a woman in a dress and a man in a hat ,1,0.593996644020081,una pintura de una mujer con un vestido y un hombre con un sombrero
ohcah_cgeu_000009874.jpg,a man in a hat and a woman in a dress,two statues of men in suits and hats ,0,0.998532056808472,un hombre con un sombrero y una mujer con un vestido
ohcah_cgeu_000009924.jpg,a drawing of a man kneeling next to a statue,a painting of a man in a black and white photo ,0,0.999840974807739,un dibujo de un hombre arrodillado junto a una estatua
ohcah_cgeu_000009926.jpg,a drawing of a mother and child,a painting of a man sitting on a bed ,0,0.993925273418426,un dibujo de una madre y un niño
ohcah_cgeu_000009928.jpg,"a drawing of the virgin virgin, by giovanni vanna",a painting of a woman sitting on a bench ,0,0.998015403747559,"un dibujo de la virgen virgen, por giovanni vanna"
ohcah_cgeu_000009930.jpg,a drawing of a nude female sitting on a table,a man is sitting on a surfboard in a museum ,0,0.985379219055176,un dibujo de una mujer desnuda sentada sobre una mesa
ohcah_cgeu_000009932.jpg,a statue of a woman with a hat and a long hair,a woman sitting on a chair with a suitcase ,0,0.849142789840698,una estatua de una mujer con un sombrero y un pelo largo
ohcah_cgeu_000009934.jpg,a statue of a woman with a hat and a dress,a painting of a woman sitting on a wall ,0,0.98400092124939,una estatua de una mujer con un sombrero y un vestido
ohcah_cgeu_000009936.jpg,a statue of a woman holding a flower,a painting of a man in a suit on a table ,0,0.999969482421875,una estatua de una mujer sosteniendo una flor
ohcah_cgeu_000009938.jpg,a drawing of a woman with a dog,a painting of a man sitting on a horse ,0,0.55578750371933,un dibujo de una mujer con un perro
ohcah_cgeu_000009940.jpg,a statue of a man holding a woman,a man is standing on a statue of a boy ,0,0.903479635715485,una estatua de un hombre sosteniendo a una mujer
ohcah_cgeu_000009942.jpg,a drawing of a man and woman embracing,a painting of a woman in a dress ,0,0.993912100791931,un dibujo de un hombre y una mujer que abrazan
ohcah_cgeu_000009944.jpg,an antique engraving of an angel holding a child,a man holding a skateboard in front of a painting ,0,0.999647855758667,un grabado antiguo de un ángel sosteniendo a un niño
ohcah_cgeu_000009946.jpg,a drawing of a statue of a woman holding a torch,a woman holding a sword and a statue ,0,0.895683228969574,un dibujo de una estatua de una mujer sosteniendo una antorcha
ohcah_cgeu_000009948.jpg,a drawing of jesus and mary on the cross,a painting of a man with a sword ,0,0.994221866130829,un dibujo de Jesús y María en la cruz
ohcah_cgeu_000009950.jpg,a plaque with a woman kneeling on a table,a statue of a man with a horse on it ,0,0.999984622001648,una placa con una mujer arrodillada sobre una mesa
ohcah_cgeu_000009952.jpg,a statue of a woman holding a cross,a painting of a man sitting on a window sill ,0,0.999668121337891,una estatua de una mujer sosteniendo una cruz
ohcah_cgeu_000009954.jpg,a black and white photograph of a woman,a painting of a woman sitting on a bed ,1,0.947652339935303,una pintura de una mujer sentada en una cama
ohcah_cgeu_000009956.jpg,a drawing of a statue of a woman,a painting of a man sitting on a bench ,0,0.975446164608002,un dibujo de una estatua de una mujer
ohcah_cgeu_000009958.jpg,a statue of a woman with a head in her hands,a statue of a woman in a dress ,1,0.608916163444519,una estatua de una mujer en un vestido
ohcah_cgeu_000009960.jpg,a statue of a woman holding a flower,a statue of a dog on a table ,0,0.995146334171295,una estatua de una mujer sosteniendo una flor
ohcah_cgeu_000009962.jpg,a drawing of a woman holding a bird,a painting of a man with a clock on his head ,0,0.921883225440979,un dibujo de una mujer sosteniendo un pájaro
ohcah_cgeu_000009964.jpg,a drawing of a statue of a woman holding a bird,a painting of a man sitting on a horse ,0,0.999429166316986,un dibujo de una estatua de una mujer sosteniendo un pájaro
ohcah_cgeu_000009336.jpg,a drawing of a man on a horse chasing a bull,a painting of a horse and a man in a cowboy hat ,0,0.998832523822784,un dibujo de un hombre en un caballo persiguiendo a un toro
ohcah_cgeu_000009382.jpg,a portrait of a man in uniform,a man in a suit and tie ,0,0.99965250492096,un retrato de un hombre de uniforme
ohcah_cgeu_000009426.jpg,a black and white photograph of a man in uniform,a woman in a suit and tie holding a gun ,0,0.989943146705627,una fotografía en blanco y negro de un hombre de uniforme
ohcah_cgeu_000009472.jpg,a collection of various metal and glass items,a collection of old and new art prints ,0,0.991721570491791,una colección de varios objetos de metal y vidrio
ohcah_cgeu_000009516.jpg,a col of men and women in various poses,a painting of a group of people with a picture of a bear ,0,0.998854279518127,un col de hombres y mujeres en varias poses
ohcah_cgeu_000009562.jpg,a drawing of a group of men in a courtyard,a painting of a man sitting on a bench ,0,0.995035290718079,el dibujo de un grupo de hombres en el patio
ohcah_cgeu_000009606.jpg,a set of four lamps with a lamp on top,a series of photographs depicting a clock and a vase ,0,0.980236113071442,un juego de cuatro lámparas con una lámpara en la parte superior
ohcah_cgeu_000009652.jpg,"two fish, one with a fish and one with a fish",a painting of a group of birds on a wall ,0,0.97802609205246,"dos peces, uno con un pez y otro con un pez"
ohcah_cgeu_000009696.jpg,a portrait of a man with long hair and a beard,a painting of a woman in a suit ,0,0.992767214775085,un retrato de un hombre de pelo largo y barba
ohcah_cgeu_000009742.jpg,"a group of four engravings of the wedding of prince charles vigneaue and his wife,",a collage of photos of people in a room ,0,0.997968971729279,"un grupo de cuatro grabados de la boda del príncipe Charles Vigneaue y su esposa,"
ohcah_cgeu_000009786.jpg,a drawing of a man in a hat,a painting of a man in a suit ,0,0.99518483877182,un dibujo de un hombre con un sombrero
ohcah_cgeu_000009832.jpg,a woman in a dress and a woman in a dress,a painting of a woman in a dress with a horse ,0,0.984137833118439,una mujer en un vestido y una mujer en un vestido
ohcah_cgeu_000009876.jpg,a couple of people are dancing in a room,a man and woman are standing in a room ,0,0.697793960571289,un par de personas están bailando en una habitación
ohcah_cgeu_000010014.jpg,an engraving of the street in the city of london,a painting of a man on a boat ,0,0.999939799308777,un grabado de la calle en la ciudad de Londres
ohcah_cgeu_000010016.jpg,a drawing of a square with dots on it,a clock with a picture of a man on it ,0,0.999992251396179,un dibujo de un cuadrado con puntos en él
ohcah_cgeu_000010018.jpg,a drawing of a door with a key on it,a painting of a black and white wall with a clock ,0,0.999696612358093,el dibujo de la puerta con la llave en ella
ohcah_cgeu_000010020.jpg,plan of the house of the governor of the city of madrid,a photograph of a man in a black and white photo ,0,0.999998927116394,proyecto de la casa del gobernador de la ciudad de madrid
ohcah_cgeu_000010022.jpg,an engraving of the town of lero in the region of la rio,a picture of a town with a train on it ,0,0.999827861785889,un grabado de la ciudad de lero en la región de la rio
ohcah_cgeu_000010024.jpg,a drawing of a church in the middle ages,a painting of a church with a picture of a man on a horse ,0,0.743238270282745,un dibujo de una iglesia en la Edad Media
ohcah_cgeu_000010026.jpg,"plan of the house of the artist, with the plan of the house of the artist",a drawing of a person with a knife ,0,0.999953150749206,"plan de la casa del artista, con el plan de la casa del artista"
ohcah_cgeu_000010028.jpg,"plan of the first floor of the house of the dukes, with the first floor and the first floor",a book with a picture of a man on it ,0,0.999863743782044,"planta de la primera planta de la casa de los duques, con la primera planta y la primera planta"
ohcah_cgeu_000010030.jpg,an old drawing of a building with a man walking in front,a painting of a man in a black and white photo ,0,0.99998927116394,un viejo dibujo de un edificio con un hombre caminando delante
ohcah_cgeu_000010032.jpg,a drawing of a street with a clock tower,a painting of a church with a clock on it ,0,0.996158063411713,un dibujo de una calle con una torre de reloj
ohcah_cgeu_000010034.jpg,a drawing of a square with a circle and a square with a circle,a drawing of a man with a clock on it ,0,0.998516023159027,un dibujo de un cuadrado con un círculo y un cuadrado con un círculo
ohcah_cgeu_000010036.jpg,a drawing of a building with a circular roof,a painting of a man in a white shirt ,0,0.999998450279236,el dibujo del edificio con el techo circular
ohcah_cgeu_000010038.jpg,plan of the house of the house of the holys,a book with a picture of a person on it ,0,0.999998688697815,plan de la casa de la casa de los santos
ohcah_cgeu_000010040.jpg,"an engraving of a building in the town of stret, france",a painting of a town with a church ,0,0.997570812702179,"un grabado de un edificio en la ciudad de stret, Francia"
ohcah_cgeu_000010042.jpg,a drawing of a castle with a tower,a painting of a man on a wall ,0,0.981256544589996,un dibujo de un castillo con una torre
ohcah_cgeu_000010044.jpg,"plan of the house of the holy order, from the plan of the house of the holy order,",a drawing of a white and black machine ,0,0.783752918243408,"plan de la casa del orden santo, del plan de la casa del orden santo,"
ohcah_cgeu_000010046.jpg,a drawing of a street scene with a man walking down the street,a painting of a man sitting on a brick building ,0,0.997139573097229,un dibujo de una escena callejera con un hombre caminando por la calle
ohcah_cgeu_000010048.jpg,a drawing of a church in the countryside,a painting of a train on a train track ,0,0.999406576156616,un dibujo de una iglesia en el campo
ohcah_cgeu_000010050.jpg,a black and white photo of a man in a doorway,a painting of a black and white picture of a man ,0,0.93551754951477,una foto en blanco y negro de un hombre en una puerta
ohcah_cgeu_000010052.jpg,a drawing of a square with a square and a square with a square,a white paper with a picture of a man on it ,0,0.999767124652862,un dibujo de un cuadrado con un cuadrado y un cuadrado con un cuadrado
ohcah_cgeu_000010054.jpg,an old drawing of a building with a clock on top,a painting of a man in a black and white photo ,0,0.999870538711548,un viejo dibujo de un edificio con un reloj en la parte superior
ohcah_cgeu_000010104.jpg,a drawing of a city with people walking around,a painting of a building with a picture of a man on it ,0,0.872965216636658,un dibujo de una ciudad con gente caminando
ohcah_cgeu_000010106.jpg,a drawing of an angel with a staff,a painting of a man holding a bird ,0,0.99936717748642,un dibujo de un ángel con un bastón
ohcah_cgeu_000010108.jpg,"a map of the city of london, with a map of the city",a painting of a man with a baseball bat ,0,0.998261392116547,"un mapa de la ciudad de Londres, con un mapa de la ciudad"
ohcah_cgeu_000010110.jpg,an old drawing of a house with a man standing outside,a painting of a man standing in front of a white building ,0,0.985300838947296,un viejo dibujo de una casa con un hombre de pie fuera
ohcah_cgeu_000010112.jpg,a drawing of a street in the city of paris,a painting of a man on a street ,0,0.52608460187912,un dibujo de una calle en la ciudad de París
ohcah_cgeu_000010114.jpg,a drawing of a house with a man standing in front,a painting of a church with a picture of a man and a horse ,0,0.978385090827942,un dibujo de una casa con un hombre de pie delante
ohcah_cgeu_000010116.jpg,a drawing of a building with a man standing outside,a painting of a man sitting on a brick wall ,0,0.999479591846466,un dibujo de un edificio con un hombre de pie fuera
ohcah_cgeu_000010118.jpg,a drawing of a building with a large window,a drawing of a man with a hammer and scissors ,0,0.751529574394226,un dibujo de un edificio con una ventana grande
ohcah_cgeu_000010120.jpg,an old drawing of a building with a man standing in front,a painting of a man standing in front of a building ,0,0.973293781280518,un viejo dibujo de un edificio con un hombre de pie delante
ohcah_cgeu_000010122.jpg,plan of the first floor of the house,a drawing of a white and black train on a white board ,0,0.999994874000549,plano del primer piso de la casa
ohcah_cgeu_000010124.jpg,an engraving of the church of san de oro,a painting of a man standing in front of a church ,0,0.999854445457458,un grabado de la iglesia de San de Oro
ohcah_cgeu_000010126.jpg,"a map of the city of paris, with a map of the city",a painting of a man with a picture of a bird on his arm ,0,0.780318439006805,"un mapa de la ciudad de París, con un mapa de la ciudad"
ohcah_cgeu_000010128.jpg,an old drawing of a building with a clock on it,an old picture of a church with a clock on it ,0,0.969859182834625,un viejo dibujo de un edificio con un reloj en él
ohcah_cgeu_000010130.jpg,an old drawing of a city with buildings,a newspaper with a picture of a man on it ,0,0.999800384044647,un viejo dibujo de una ciudad con edificios
ohcah_cgeu_000010132.jpg,an engraving of the old church in the town of st louis,a painting of a man and a horse ,0,0.999901175498962,un grabado de la antigua iglesia en la ciudad de St Louis
ohcah_cgeu_000010134.jpg,a drawing of a building with a clock tower,a painting of a church with a picture of a man on it ,0,0.997943460941315,un dibujo de un edificio con una torre de reloj
ohcah_cgeu_000010136.jpg,an engraving of the palace of versailles,a painting of a church with a clock on it ,0,0.995776772499084,un grabado del palacio de las versailles
ohcah_cgeu_000010138.jpg,an old book with a picture of a man in a doorway,an old photo of a building with a painting of a man on it ,0,0.999449670314789,un viejo libro con una foto de un hombre en una puerta
ohcah_cgeu_000010140.jpg,a drawing of a clock with a clock face,a clock on a wall with a picture of a man ,0,0.997814416885376,el dibujo del reloj con la cara del reloj
ohcah_cgeu_000010142.jpg,a drawing of a landscape with trees and a man,a painting of a person sitting on a bench ,0,0.999494314193726,un dibujo de un paisaje con árboles y un hombre
ohcah_cgeu_000010144.jpg,an engraving of the old building in the town of st louis,a picture of a train on a train track ,0,0.999999046325684,un grabado del antiguo edificio en la ciudad de St Louis
ohcah_cgeu_000010194.jpg,a portrait of a man in a crown,a painting of a man sitting on a wall ,0,0.998652398586273,un retrato de un hombre en una corona
ohcah_cgeu_000010196.jpg,a black and white engraving of a nun,a painting of a man in a black robe ,0,0.999055802822113,grabado en blanco y negro de una monja
ohcah_cgeu_000010198.jpg,a portrait of a man in a crown,a painting of a woman sitting on a wall ,0,0.999994397163391,un retrato de un hombre en una corona
ohcah_cgeu_000010200.jpg,a portrait of a man in a crown,a painting of a woman sitting in front of a painting of a cat ,0,0.999999046325684,un retrato de un hombre en una corona
ohcah_cgeu_000010202.jpg,a portrait of a man in a suit and tie,a painting of a man in a hat ,1,0.626963615417481,una pintura de un hombre con un sombrero
ohcah_cgeu_000010204.jpg,a black and white drawing of a woman in a dress,a painting of a woman in a dress ,0,0.572439014911652,un dibujo blanco y negro de una mujer en un vestido
ohcah_cgeu_000010206.jpg,a black and white photo of a bell,a picture of a person holding a clock ,0,0.999292612075806,una foto en blanco y negro de una campana
ohcah_cgeu_000010208.jpg,a painting of a battle scene with a man on horseback,a painting of a group of people riding horses ,0,0.828360855579376,una pintura de una escena de batalla con un hombre a caballo
ohcah_cgeu_000010210.jpg,a painting of a group of people in a room,a painting of a man with a sword on a wall ,0,0.7628373503685,una pintura de un grupo de personas en una habitación
ohcah_cgeu_000010212.jpg,a painting of a man and woman fighting,a painting of a woman holding a sword ,0,0.990115940570831,una pintura de un hombre y una mujer luchando
ohcah_cgeu_000010214.jpg,a painting of a woman and two men,a painting of a man and a dog on a wall ,0,0.991080343723297,una pintura de una mujer y dos hombres
ohcah_cgeu_000010216.jpg,a black and white drawing of a man in a hat,a painting of a woman in a black and white photo ,1,0.639736950397492,una pintura de una mujer en una foto en blanco y negro
ohcah_cgeu_000010218.jpg,a black and white photograph of a man in profile,a painting of a woman in a black dress ,0,0.766352355480194,una fotografía en blanco y negro de un hombre de perfil
ohcah_cgeu_000010220.jpg,a black and white drawing of a man with a crown on his head,a painting of a woman sitting on a table ,0,0.986162722110748,un dibujo blanco y negro de un hombre con una corona en la cabeza
ohcah_cgeu_000010222.jpg,a painting of a group of people in a room,a vintage photo of a woman in a suit ,0,0.999940872192383,una pintura de un grupo de personas en una habitación
ohcah_cgeu_000010224.jpg,a portrait of a man in uniform,a painting of a woman in a uniform ,0,0.831741034984589,un retrato de un hombre de uniforme
ohcah_cgeu_000010226.jpg,a portrait of a woman wearing a floral necklace,a portrait of a man in a suit and tie ,0,0.55381166934967,un retrato de una mujer con un collar floral
ohcah_cgeu_000010228.jpg,a portrait of a man in uniform,a painting of a man in a suit ,0,0.979084014892578,un retrato de un hombre de uniforme
ohcah_cgeu_000010230.jpg,a black and white photo of a man in a suit,a man in a suit and tie ,0,0.85878199338913,una foto en blanco y negro de un hombre con un traje
ohcah_cgeu_000010232.jpg,a portrait of a man in a suit,a painting of a man in a suit ,0,0.69402289390564,un retrato de un hombre con un traje
ohcah_cgeu_000010234.jpg,a man fishing on a river with a boat in the background,a painting of a man sitting on a bench ,0,0.993432879447937,un hombre pescando en un río con un barco en el fondo
ohcah_cgeu_000010304.jpg,a woman in a green dress is talking to a man in a blue dress,a woman sitting on a wooden table with a painting of a man ,0,0.999614953994751,una mujer con un vestido verde está hablando con un hombre con un vestido azul
ohcah_cgeu_000010307.jpg,a woman in a black dress sitting on a chair,a woman sitting on a chair in front of a painting ,0,0.979679763317108,una mujer con un vestido negro sentada en una silla
ohcah_cgeu_000010310.jpg,a couple of people standing next to each other people,a painting of a woman and a man ,1,0.990450799465179,una pintura de una mujer y un hombre
ohcah_cgeu_000010313.jpg,a man and woman are standing in front of a dog,a painting of a woman and a man ,0,0.996912240982056,un hombre y una mujer están de pie delante de un perro
ohcah_cgeu_000010316.jpg,a woman and a child on a balcony,a woman and a child are sitting on a window sill ,1,0.538792729377747,una mujer y un niño están sentados en un alféizar de la ventana
ohcah_cgeu_000010319.jpg,a woman in a green dress,a painting of a woman and a man sitting on a chair ,1,0.710115790367127,una pintura de una mujer y un hombre sentados en una silla
ohcah_cgeu_000010322.jpg,a woman in a red dress is standing next to a man in a suit,a painting of a woman in a dress and a man in a suit ,1,0.997588396072388,una pintura de una mujer en un vestido y un hombre en un traje
ohcah_cgeu_000010325.jpg,a man and woman in formal clothing standing in a room,a man and a woman posing for a picture ,0,0.987139642238617,un hombre y una mujer con ropa formal de pie en una habitación
ohcah_cgeu_000010328.jpg,a man in a green coat riding a horse,a man riding a horse with a dog ,0,0.938131928443909,un hombre con un abrigo verde montando a caballo
ohcah_cgeu_000010331.jpg,a man is sitting on a chair with a dog,a painting of a woman and a man with an umbrella ,0,0.62473851442337,Un hombre está sentado en una silla con un perro
ohcah_cgeu_000010334.jpg,a man sitting at a table with a woman and a dog,a painting of a man sitting on a bench ,1,0.651995658874512,una pintura de un hombre sentado en un banco
ohcah_cgeu_000010337.jpg,a drawing of a man in a suit and hat talking to a woman,a woman and a man are standing in front of a painting ,0,0.985639572143555,un dibujo de un hombre con un traje y un sombrero hablando con una mujer
ohcah_cgeu_000010340.jpg,a drawing of a man in a carriage with a dog,a man riding a horse next to a woman ,0,0.991870284080505,un dibujo de un hombre en un carruaje con un perro
ohcah_cgeu_000010343.jpg,a drawing of a man sitting on a bench with a dog,a man is reading a book while sitting on a bench ,0,0.901830196380615,un dibujo de un hombre sentado en un banco con un perro
ohcah_cgeu_000010346.jpg,a couple is standing next to a man,a man and woman posing for a picture ,0,0.892259418964386,una pareja está de pie junto a un hombre
ohcah_cgeu_000010349.jpg,a man and woman sitting at a table,a painting of a woman sitting on a chair ,0,0.9985231757164,un hombre y una mujer sentados a una mesa
ohcah_cgeu_000010352.jpg,a woman sleeping on a bed with a cat,a painting of a dog sitting on a table with a cat ,0,0.994553208351135,una mujer durmiendo en una cama con un gato
ohcah_cgeu_000010355.jpg,a man is being pulled by a horse,a painting of a man riding a horse ,0,0.972978711128235,un hombre está siendo tirado por un caballo
ohcah_cgeu_000010358.jpg,a man riding a horse in the snow,a painting of a woman riding a horse ,0,0.996423304080963,un hombre montando un caballo en la nieve
ohcah_cgeu_000010361.jpg,a woman is sitting on a chair with a child,a woman is playing a game of frisbee ,0,0.941894888877869,Una mujer está sentada en una silla con un niño
ohcah_cgeu_000010364.jpg,a couple sitting on a bench in a park,a painting of a horse and carriage with a woman sitting on a bench ,1,0.956623017787933,una pintura de un caballo y un carruaje con una mujer sentada en un banco
ohcah_cgeu_000010539.jpg,a bird flying in the air with its wings spread,a bird is flying over a sandy beach ,0,0.806350350379944,un pájaro volando en el aire con sus alas extendidas
ohcah_cgeu_000010540.jpg,a bird flying in the air with a white background,a bird flying through the air on a sunny day ,0,0.896390736103058,un pájaro volando en el aire con un fondo blanco
ohcah_cgeu_000010541.jpg,a bird with a long beak sitting on a branch,a bird is perched on a piece of paper ,1,0.96669590473175,un pájaro se posa en un pedazo de papel
ohcah_cgeu_000010542.jpg,a bird flying in the sky with a quote on it,a bird flying in the air with a snow covered ground ,1,0.960470020771027,un pájaro volando en el aire con un suelo cubierto de nieve
ohcah_cgeu_000010543.jpg,a bird flying in the air with a white background,a bird flying over a snow covered area ,0,0.814253985881805,un pájaro volando en el aire con un fondo blanco
ohcah_cgeu_000010544.jpg,a bird flying in the air with its wings spread,a kite flying in the air with a bird on it ,1,0.81023383140564,una cometa volando en el aire con un pájaro en ella
ohcah_cgeu_000010545.jpg,a bird with a long beak on its head,a bird perched on top of a bird feeder ,0,0.995991170406342,un pájaro con un pico largo en la cabeza
ohcah_cgeu_000010546.jpg,a bird sitting on a branch with its wings spread,a bird flying over a bird feeder ,0,0.944829702377319,un pájaro sentado sobre una rama con sus alas extendidas
ohcah_cgeu_000010547.jpg,a bird with a long beak and a long beak,a bird flying over a bird feeder ,0,0.987782061100006,un pájaro con un pico largo y un pico largo
ohcah_cgeu_000010548.jpg,a bird flying in the sky with a quote on it,a plane flying in the air with a sky background ,0,0.953069269657135,un pájaro volando en el cielo con una cita en él
ohcah_cgeu_000010567.jpg,a woman holding a baby in her arms,a painting of a woman sitting on a bench ,0,0.996769428253174,una mujer sosteniendo a un bebé en sus brazos
ohcah_cgeu_000010574.jpg,a group of people laying on a bed,a collage of photos of a dog and a cat ,0,0.999975800514221,un grupo de personas acostados en una cama
