o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set[o:id],o:item_set[dcterms:title],o:media[o:id],o:media[file],dcterms:title,dcterms:creator,dcterms:subject,dcterms:description,dcterms:publisher,dcterms:date,dcterms:type,dcterms:format,dcterms:identifier,dcterms:source,dcterms:language,dcterms:relation,dcterms:coverage,dcterms:alternative,dcterms:created,dcterms:available,dcterms:issued,dcterms:modified,dcterms:medium,dcterms:isPartOf,dcterms:hasPart,dcterms:isFormatOf,dcterms:spatial,dcterms:temporal,dcterms:bibliographicCitation,dcterms:provenance,bibo:annotates,bibo:owner,bibo:content,bibo:locator,bibo:numPages,bibo:number,bibo:pages,bibo:section,bibo:uri,bibo:volume,oc:location,oc:localUrl,oc:eventType,mads:birthPlace,mads:deathPlace,mads:fieldOfActivity,mads:fullerName,mads:hasDemonym,mads:hasRelatedAuthority,mads:hasVariant,mads:occupation,mads:useFor,mads:birthDate,mads:deathDate,mads:entityDescriptor,mads:honoraryTitle,skos:hasTopConcept,skos:prefLabel,skos:altLabel,skos:note,skos:definition,curation:location,curation:note,curation:status
71464,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71464,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71484,,[Casa de Agapito Cagigas];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;17 esquina a E;Dormitorio;Cama;Pie de cama;Cuadro enmarcado en la pared;Puerta francesa;Luminaria;Mesita con mantel;Lámpara;Alfombra;Butacas;Cortinas;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52817,,,,,,,,,,,70974;,,,,,,,"Ubicada en la calle 17 y E, en el otrora elegante barrio de Vedado en la ciudad de La Habana, el palacio Revilla Camargo sobrevive resalta entre las casonas vecinas. Construido entre 1924 y 1927 para el magnate azucarero José Gómez Mena, terminó finalmente habitado por su hermana María Luisa, casada con Agapito de la Cagiga Aparicio, un rico empresario español ennoblecido por el rey Alfonso XIII con el título de Conde de Revilla de Camargo.
La casa Jansen, que tenía sucursal en la Habana, tuvo a cargo la decoración del interior y de sus jardines. El gran salón revestido con una boiserie Luis XV de época, y completada por réplicas realizadas en los talleres de París, fueron enviadas a la isla junto con el resto de la decoración.
La casa de estilo Luis XVI fue proyectada en París por los arquitectos Virad y Destuque, célebre dupla que trabajaba para una clientela internacional de aristócratas. Sin embargo, la ejecución de las obras estuvo a cargo del arquitecto cubano A. Newton. Fue demolida y hoy en su espacio se encuentra ubicado el agromercado que ocupa toda la manzana.",,,,,,,,ohcfh_fqf_000001791.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71465,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71465,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71485,,[Casa de Agapito Cagigas];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;17 esquina a E;Fachada lateral;Puertas y ventanas enrejadas;Césped;Balcón.;Jardín decorado,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52818,,,,,,,,,,,70974;,,,,,,,"Ubicada en la calle 17 y E, en el otrora elegante barrio de Vedado en la ciudad de La Habana, el palacio Revilla Camargo sobrevive resalta entre las casonas vecinas. Construido entre 1924 y 1927 para el magnate azucarero José Gómez Mena, terminó finalmente habitado por su hermana María Luisa, casada con Agapito de la Cagiga Aparicio, un rico empresario español ennoblecido por el rey Alfonso XIII con el título de Conde de Revilla de Camargo.
La casa Jansen, que tenía sucursal en la Habana, tuvo a cargo la decoración del interior y de sus jardines. El gran salón revestido con una boiserie Luis XV de época, y completada por réplicas realizadas en los talleres de París, fueron enviadas a la isla junto con el resto de la decoración.
La casa de estilo Luis XVI fue proyectada en París por los arquitectos Virad y Destuque, célebre dupla que trabajaba para una clientela internacional de aristócratas. Sin embargo, la ejecución de las obras estuvo a cargo del arquitecto cubano A. Newton. Fue demolida y hoy en su espacio se encuentra ubicado el agromercado que ocupa toda la manzana.",,,,,,,,ohcfh_fqf_000001789.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71466,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71466,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71486,,[Casa de Agapito Cagigas];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;17 esquina a E;Escalera de mármol;Decoración interior;Mueble ubicado en el descanso de la escalera,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52819,,,,,,,,,,,70974;,,,,,,,"Ubicada en la calle 17 y E, en el otrora elegante barrio de Vedado en la ciudad de La Habana, el palacio Revilla Camargo sobrevive resalta entre las casonas vecinas. Construido entre 1924 y 1927 para el magnate azucarero José Gómez Mena, terminó finalmente habitado por su hermana María Luisa, casada con Agapito de la Cagiga Aparicio, un rico empresario español ennoblecido por el rey Alfonso XIII con el título de Conde de Revilla de Camargo.
La casa Jansen, que tenía sucursal en la Habana, tuvo a cargo la decoración del interior y de sus jardines. El gran salón revestido con una boiserie Luis XV de época, y completada por réplicas realizadas en los talleres de París, fueron enviadas a la isla junto con el resto de la decoración.
La casa de estilo Luis XVI fue proyectada en París por los arquitectos Virad y Destuque, célebre dupla que trabajaba para una clientela internacional de aristócratas. Sin embargo, la ejecución de las obras estuvo a cargo del arquitecto cubano A. Newton. Fue demolida y hoy en su espacio se encuentra ubicado el agromercado que ocupa toda la manzana.",,,,,,,,ohcfh_fqf_000001787.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71490,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71490,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71510,,[Casa de José Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle 17 esquina a E;Fachada;Entrada;Pórtico;Escalinata;Jardín;Césped;Columnas;Pretil;Ventana;Balcón;Arcos de medio punto;Auto,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52819,,,,,,,,,,,70974;,,,,,,,"Fue proyectada en París por los arquitectos franceses P. Virad y M. Destugue, bajo la dirección del arquitecto cubano Alberto Camacho. La decoración estuvo a cargo de la casa Jansen, de la capital francesa, donde el único material cubano utilizado en la construcción de esta residencia fueron las maderas de las puertas y ventanas realizadas en caoba tallada. Destaca en esta obra la elegante sencillez de la fachada, de un clasicismo reposado, y una belleza vibrante, clara y enérgica. Años más tarde pasó a ser propiedad de la Condesa de Revilla Camargo (María Luisa Gómez Mena, hermana de José Gómez Mena.  Es la sede del Museo de Artes Decorativas desde el 14 de julio de 1964.",,,,,,,,ohcfh_fqf_000001813.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71467,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71467,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71487,,[Casa de Agapito Cagigas];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;17 esquina a E;Terraza techada;Rejas;Sillones de madera;Esculturas sobre pedestal;Decoración exterior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52820,,,,,,,,,,,70974;,,,,,,,"Ubicada en la calle 17 y E, en el otrora elegante barrio de Vedado en la ciudad de La Habana, el palacio Revilla Camargo sobrevive resalta entre las casonas vecinas. Construido entre 1924 y 1927 para el magnate azucarero José Gómez Mena, terminó finalmente habitado por su hermana María Luisa, casada con Agapito de la Cagiga Aparicio, un rico empresario español ennoblecido por el rey Alfonso XIII con el título de Conde de Revilla de Camargo.
La casa Jansen, que tenía sucursal en la Habana, tuvo a cargo la decoración del interior y de sus jardines. El gran salón revestido con una boiserie Luis XV de época, y completada por réplicas realizadas en los talleres de París, fueron enviadas a la isla junto con el resto de la decoración.
La casa de estilo Luis XVI fue proyectada en París por los arquitectos Virad y Destuque, célebre dupla que trabajaba para una clientela internacional de aristócratas. Sin embargo, la ejecución de las obras estuvo a cargo del arquitecto cubano A. Newton. Fue demolida y hoy en su espacio se encuentra ubicado el agromercado que ocupa toda la manzana.",,,,,,,,ohcfh_fqf_000001785.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71468,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71468,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71488,,[Casa de Agapito Cagigas];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Agapito Cagigas;Vedado;La Habana;Cuba;17 esquina a E;Dormitorio;Butacas;Sofá;Reposapiés;Mesita con espejo;Cortinas;Alfombra;Biombo decorado;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52821,,,,,,,,,,,70974;,,,,,,,"Ubicada en la calle 17 y E, en el otrora elegante barrio de Vedado en la ciudad de La Habana, el palacio Revilla Camargo sobrevive resalta entre las casonas vecinas. Construido entre 1924 y 1927 para el magnate azucarero José Gómez Mena, terminó finalmente habitado por su hermana María Luisa, casada con Agapito de la Cagiga Aparicio, un rico empresario español ennoblecido por el rey Alfonso XIII con el título de Conde de Revilla de Camargo. 
La casa de estilo Luis XVI fue proyectada en París por los arquitectos Virad y Destuque, célebre dupla que trabajaba para una clientela internacional de aristócratas. Sin embargo, la ejecución de las obras estuvo a cargo del arquitecto cubano A. Newton. Fue demolida y hoy en su espacio se encuentra ubicado el agromercado que ocupa toda la manzana.
La casa Jansen, que tenía sucursal en la Habana, tuvo a cargo la decoración del interior y de sus jardines. El gran salón revestido con una boiserie Luis XV de época, y completada por réplicas realizadas en los talleres de Paris, fueron enviadas a la isla junto con el resto de la decoración.",,,,,,,,ohcfh_fqf_000001783.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71491,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71491,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71511,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;Salón azul;Butacas de madera;Paredes decoradas;Puerta de madera y cristal;Espejo;Jarrón con flores;Luminaria;Decoración interior;Aplique;Lámpara,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52821,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001815.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71489,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71489,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71509,,[Casa de Agapito Cagigas];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;17 esquina a E;Fachada principal;Pórtico;Jardín;Césped;Columnas dóricas;Pretil;Ventana;Balcón,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52822,,,,,,,,,,,70974;,,,,,,,"Ubicada en la calle 17 y E, en el otrora elegante barrio de Vedado en la ciudad de La Habana, el palacio Revilla Camargo sobrevive resalta entre las casonas vecinas. Construido entre 1924 y 1927 para el magnate azucarero José Gómez Mena, terminó finalmente habitado por su hermana María Luisa, casada con Agapito de la Cagiga Aparicio, un rico empresario español ennoblecido por el rey Alfonso XIII con el título de Conde de Revilla de Camargo.
La casa Jansen, que tenía sucursal en la Habana, tuvo a cargo la decoración del interior y de sus jardines. El gran salón revestido con una boiserie Luis XV de época, y completada por réplicas realizadas en los talleres de París, fueron enviadas a la isla junto con el resto de la decoración.
La casa de estilo Luis XVI fue proyectada en París por los arquitectos Virad y Destuque, célebre dupla que trabajaba para una clientela internacional de aristócratas. Sin embargo, la ejecución de las obras estuvo a cargo del arquitecto cubano A. Newton. Fue demolida y hoy en su espacio se encuentra ubicado el agromercado que ocupa toda la manzana.",,,,,,,,ohcfh_fqf_000001807.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71492,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71492,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71512,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;Comedor;Mesa y sillas profusamente decoradas;Puerta y ventana de madera y cristal;Decoración interior;Luminaria;Alfombra;Planta decorativa;Mesita;Paredes decoradas;Cortinas,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52822,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001817.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71493,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71493,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71513,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;Gran salón;Paredes decoradas;Techo decorado con molduras;Sillas;Sillones;Sofá;Jarrones con flores;Luminarias;Alfombra;Cortinas;Reposapiés;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52823,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001819.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71494,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71494,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71514,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;Comedor;Mesa y sillas y sillas profusamente decoradas;Decoración interior;Luminaria;Espejo;Mueble con platos decorativos;Planta decorativa,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52824,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001821.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71495,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71495,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71515,,[Casa de José Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle 17 esquina a E;Fachada;Entrada;Pórtico;Escalinata;Jardín;Césped;Columnas;Pretil;Ventana;Balcón;Arcos de medio punto;Auto,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52825,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001823.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71496,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71496,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71516,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;Biblioteca;Estantería de madera;Libros;Cuadros enmarcados en la pared;Silla;Butaca;Luminaria;Cortinas;Puerta de madera y cristal;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52826,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001825.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71497,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71497,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71517,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;El Coleo de Benlliure;Conjunto escultórico en bronce;Toro;Torero,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52827,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001827.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71498,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71498,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71518,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;Fachada principal;Pórtico;Reja perimetral;Escalinata;Pretil;Reja columnas;Arcos de medio punto;Acera;Parterre;Avenida,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52828,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001829.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71499,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71499,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71519,,[Casa de Alfonso Gómez Mena];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Calzada y 6;Gran salón;Paredes decoradas;Techo decorado con molduras;Sillas;Sillones;Jarrón con flores;Luminaria;Escalera de mármol;Columnas dóricas;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52829,,,,,,,,,,,70974;,,,,,,,"La residencia del hacendado Alfonso Gómez Mena y su esposa y prima María Vivanco y Vilá, Ubicada en la calle Calzada y Avenida de los presidentes, en el Vedado, fue mandada a construir por Pedro Martín. Las obras comenzaron en 1910 y concluyeron en 1911, con diseño de Francisco Centurión y ejecución de Morales y Compañía.
Concebida como un palacio francés Segundo Imperio, posee un gran lujo, tanto en su factura general como en los detalles, entre los que resaltan las rejas de hierro forjado, realizadas por Ricardo Soler de Sendra y el conjunto escultórico del Benlliure. El enorme hall central, de doble puntal, la cúpula y la escalera imperial, constituyen el centro de la composición, al igual que los vitrales que iluminan la escalera, ostentando el escudo cubano realizado por Pedro Marín. Actualmente es una casa de protocolo del MINREX.",,,,,,,,ohcfh_fqf_000001831.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71500,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71500,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71520,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Entrada;Pórtico;Escalinata;Reja de hierro decorado;Ventanas de madera con rejas de hierro decorado;Arco de medio punto,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52830,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001833.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71501,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71501,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71521,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Fachada;Pórtico;Escalinata;Ventanas de madera con rejas de hierro decorado;Pretil;Luminaria;Columnas jónicas;Jardín;Césped,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52831,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001835.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71502,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71502,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71522,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Porche;Ventanas de madera y cristal;Columnas jónicas;Jardín;Césped,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52832,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001837.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
